init 10000
put 91667 458335
put 91668 458340
put 91669 458345
put 91670 458350
put 91671 458355
put 91672 458360
put 91673 458365
put 91674 458370
put 91675 458375
put 91676 458380
put 91677 458385
put 91678 458390
put 91679 458395
put 91680 458400
put 91681 458405
put 91682 458410
put 91683 458415
put 91684 458420
put 91685 458425
put 91686 458430
put 91687 458435
put 91688 458440
put 91689 458445
put 91690 458450
put 91691 458455
put 91692 458460
put 91693 458465
put 91694 458470
put 91695 458475
put 91696 458480
put 91697 458485
put 91698 458490
put 91699 458495
put 91700 458500
put 91701 458505
put 91702 458510
put 91703 458515
put 91704 458520
put 91705 458525
put 91706 458530
put 91707 458535
put 91708 458540
put 91709 458545
put 91710 458550
put 91711 458555
put 91712 458560
put 91713 458565
put 91714 458570
put 91715 458575
put 91716 458580
put 91717 458585
put 91718 458590
put 91719 458595
put 91720 458600
put 91721 458605
put 91722 458610
put 91723 458615
put 91724 458620
put 91725 458625
put 91726 458630
put 91727 458635
put 91728 458640
put 91729 458645
put 91730 458650
put 91731 458655
put 91732 458660
put 91733 458665
put 91734 458670
put 91735 458675
put 91736 458680
put 91737 458685
put 91738 458690
put 91739 458695
put 91740 458700
put 91741 458705
put 91742 458710
put 91743 458715
put 91744 458720
put 91745 458725
put 91746 458730
put 91747 458735
put 91748 458740
put 91749 458745
put 91750 458750
put 91751 458755
put 91752 458760
put 91753 458765
put 91754 458770
put 91755 458775
put 91756 458780
put 91757 458785
put 91758 458790
put 91759 458795
put 91760 458800
put 91761 458805
put 91762 458810
put 91763 458815
put 91764 458820
put 91765 458825
put 91766 458830
put 91767 458835
put 91768 458840
put 91769 458845
put 91770 458850
put 91771 458855
put 91772 458860
put 91773 458865
put 91774 458870
put 91775 458875
put 91776 458880
put 91777 458885
put 91778 458890
put 91779 458895
put 91780 458900
put 91781 458905
put 91782 458910
put 91783 458915
put 91784 458920
put 91785 458925
put 91786 458930
put 91787 458935
put 91788 458940
put 91789 458945
put 91790 458950
put 91791 458955
put 91792 458960
put 91793 458965
put 91794 458970
put 91795 458975
put 91796 458980
put 91797 458985
put 91798 458990
put 91799 458995
put 91800 459000
put 91801 459005
put 91802 459010
put 91803 459015
put 91804 459020
put 91805 459025
put 91806 459030
put 91807 459035
put 91808 459040
put 91809 459045
put 91810 459050
put 91811 459055
put 91812 459060
put 91813 459065
put 91814 459070
put 91815 459075
put 91816 459080
put 91817 459085
put 91818 459090
put 91819 459095
put 91820 459100
put 91821 459105
put 91822 459110
put 91823 459115
put 91824 459120
put 91825 459125
put 91826 459130
put 91827 459135
put 91828 459140
put 91829 459145
put 91830 459150
put 91831 459155
put 91832 459160
put 91833 459165
put 91834 459170
put 91835 459175
put 91836 459180
put 91837 459185
put 91838 459190
put 91839 459195
put 91840 459200
put 91841 459205
put 91842 459210
put 91843 459215
put 91844 459220
put 91845 459225
put 91846 459230
put 91847 459235
put 91848 459240
put 91849 459245
put 91850 459250
put 91851 459255
put 91852 459260
put 91853 459265
put 91854 459270
put 91855 459275
put 91856 459280
put 91857 459285
put 91858 459290
put 91859 459295
put 91860 459300
put 91861 459305
put 91862 459310
put 91863 459315
put 91864 459320
put 91865 459325
put 91866 459330
put 91867 459335
put 91868 459340
put 91869 459345
put 91870 459350
put 91871 459355
put 91872 459360
put 91873 459365
put 91874 459370
put 91875 459375
put 91876 459380
put 91877 459385
put 91878 459390
put 91879 459395
put 91880 459400
put 91881 459405
put 91882 459410
put 91883 459415
put 91884 459420
put 91885 459425
put 91886 459430
put 91887 459435
put 91888 459440
put 91889 459445
put 91890 459450
put 91891 459455
put 91892 459460
put 91893 459465
put 91894 459470
put 91895 459475
put 91896 459480
put 91897 459485
put 91898 459490
put 91899 459495
put 91900 459500
put 91901 459505
put 91902 459510
put 91903 459515
put 91904 459520
put 91905 459525
put 91906 459530
put 91907 459535
put 91908 459540
put 91909 459545
put 91910 459550
put 91911 459555
put 91912 459560
put 91913 459565
put 91914 459570
put 91915 459575
put 91916 459580
put 91917 459585
put 91918 459590
put 91919 459595
put 91920 459600
put 91921 459605
put 91922 459610
put 91923 459615
put 91924 459620
put 91925 459625
put 91926 459630
put 91927 459635
put 91928 459640
put 91929 459645
put 91930 459650
put 91931 459655
put 91932 459660
put 91933 459665
put 91934 459670
put 91935 459675
put 91936 459680
put 91937 459685
put 91938 459690
put 91939 459695
put 91940 459700
put 91941 459705
put 91942 459710
put 91943 459715
put 91944 459720
put 91945 459725
put 91946 459730
put 91947 459735
put 91948 459740
put 91949 459745
put 91950 459750
put 91951 459755
put 91952 459760
put 91953 459765
put 91954 459770
put 91955 459775
put 91956 459780
put 91957 459785
put 91958 459790
put 91959 459795
put 91960 459800
put 91961 459805
put 91962 459810
put 91963 459815
put 91964 459820
put 91965 459825
put 91966 459830
put 91967 459835
put 91968 459840
put 91969 459845
put 91970 459850
put 91971 459855
put 91972 459860
put 91973 459865
put 91974 459870
put 91975 459875
put 91976 459880
put 91977 459885
put 91978 459890
put 91979 459895
put 91980 459900
put 91981 459905
put 91982 459910
put 91983 459915
put 91984 459920
put 91985 459925
put 91986 459930
put 91987 459935
put 91988 459940
put 91989 459945
put 91990 459950
put 91991 459955
put 91992 459960
put 91993 459965
put 91994 459970
put 91995 459975
put 91996 459980
put 91997 459985
put 91998 459990
put 91999 459995
put 92000 460000
put 92001 460005
put 92002 460010
put 92003 460015
put 92004 460020
put 92005 460025
put 92006 460030
put 92007 460035
put 92008 460040
put 92009 460045
put 92010 460050
put 92011 460055
put 92012 460060
put 92013 460065
put 92014 460070
put 92015 460075
put 92016 460080
put 92017 460085
put 92018 460090
put 92019 460095
put 92020 460100
put 92021 460105
put 92022 460110
put 92023 460115
put 92024 460120
put 92025 460125
put 92026 460130
put 92027 460135
put 92028 460140
put 92029 460145
put 92030 460150
put 92031 460155
put 92032 460160
put 92033 460165
put 92034 460170
put 92035 460175
put 92036 460180
put 92037 460185
put 92038 460190
put 92039 460195
put 92040 460200
put 92041 460205
put 92042 460210
put 92043 460215
put 92044 460220
put 92045 460225
put 92046 460230
put 92047 460235
put 92048 460240
put 92049 460245
put 92050 460250
put 92051 460255
put 92052 460260
put 92053 460265
put 92054 460270
put 92055 460275
put 92056 460280
put 92057 460285
put 92058 460290
put 92059 460295
put 92060 460300
put 92061 460305
put 92062 460310
put 92063 460315
put 92064 460320
put 92065 460325
put 92066 460330
put 92067 460335
put 92068 460340
put 92069 460345
put 92070 460350
put 92071 460355
put 92072 460360
put 92073 460365
put 92074 460370
put 92075 460375
put 92076 460380
put 92077 460385
put 92078 460390
put 92079 460395
put 92080 460400
put 92081 460405
put 92082 460410
put 92083 460415
put 92084 460420
put 92085 460425
put 92086 460430
put 92087 460435
put 92088 460440
put 92089 460445
put 92090 460450
put 92091 460455
put 92092 460460
put 92093 460465
put 92094 460470
put 92095 460475
put 92096 460480
put 92097 460485
put 92098 460490
put 92099 460495
put 92100 460500
put 92101 460505
put 92102 460510
put 92103 460515
put 92104 460520
put 92105 460525
put 92106 460530
put 92107 460535
put 92108 460540
put 92109 460545
put 92110 460550
put 92111 460555
put 92112 460560
put 92113 460565
put 92114 460570
put 92115 460575
put 92116 460580
put 92117 460585
put 92118 460590
put 92119 460595
put 92120 460600
put 92121 460605
put 92122 460610
put 92123 460615
put 92124 460620
put 92125 460625
put 92126 460630
put 92127 460635
put 92128 460640
put 92129 460645
put 92130 460650
put 92131 460655
put 92132 460660
put 92133 460665
put 92134 460670
put 92135 460675
put 92136 460680
put 92137 460685
put 92138 460690
put 92139 460695
put 92140 460700
put 92141 460705
put 92142 460710
put 92143 460715
put 92144 460720
put 92145 460725
put 92146 460730
put 92147 460735
put 92148 460740
put 92149 460745
put 92150 460750
put 92151 460755
put 92152 460760
put 92153 460765
put 92154 460770
put 92155 460775
put 92156 460780
put 92157 460785
put 92158 460790
put 92159 460795
put 92160 460800
put 92161 460805
put 92162 460810
put 92163 460815
put 92164 460820
put 92165 460825
put 92166 460830
put 92167 460835
put 92168 460840
put 92169 460845
put 92170 460850
put 92171 460855
put 92172 460860
put 92173 460865
put 92174 460870
put 92175 460875
put 92176 460880
put 92177 460885
put 92178 460890
put 92179 460895
put 92180 460900
put 92181 460905
put 92182 460910
put 92183 460915
put 92184 460920
put 92185 460925
put 92186 460930
put 92187 460935
put 92188 460940
put 92189 460945
put 92190 460950
put 92191 460955
put 92192 460960
put 92193 460965
put 92194 460970
put 92195 460975
put 92196 460980
put 92197 460985
put 92198 460990
put 92199 460995
put 92200 461000
put 92201 461005
put 92202 461010
put 92203 461015
put 92204 461020
put 92205 461025
put 92206 461030
put 92207 461035
put 92208 461040
put 92209 461045
put 92210 461050
put 92211 461055
put 92212 461060
put 92213 461065
put 92214 461070
put 92215 461075
put 92216 461080
put 92217 461085
put 92218 461090
put 92219 461095
put 92220 461100
put 92221 461105
put 92222 461110
put 92223 461115
put 92224 461120
put 92225 461125
put 92226 461130
put 92227 461135
put 92228 461140
put 92229 461145
put 92230 461150
put 92231 461155
put 92232 461160
put 92233 461165
put 92234 461170
put 92235 461175
put 92236 461180
put 92237 461185
put 92238 461190
put 92239 461195
put 92240 461200
put 92241 461205
put 92242 461210
put 92243 461215
put 92244 461220
put 92245 461225
put 92246 461230
put 92247 461235
put 92248 461240
put 92249 461245
put 92250 461250
put 92251 461255
put 92252 461260
put 92253 461265
put 92254 461270
put 92255 461275
put 92256 461280
put 92257 461285
put 92258 461290
put 92259 461295
put 92260 461300
put 92261 461305
put 92262 461310
put 92263 461315
put 92264 461320
put 92265 461325
put 92266 461330
put 92267 461335
put 92268 461340
put 92269 461345
put 92270 461350
put 92271 461355
put 92272 461360
put 92273 461365
put 92274 461370
put 92275 461375
put 92276 461380
put 92277 461385
put 92278 461390
put 92279 461395
put 92280 461400
put 92281 461405
put 92282 461410
put 92283 461415
put 92284 461420
put 92285 461425
put 92286 461430
put 92287 461435
put 92288 461440
put 92289 461445
put 92290 461450
put 92291 461455
put 92292 461460
put 92293 461465
put 92294 461470
put 92295 461475
put 92296 461480
put 92297 461485
put 92298 461490
put 92299 461495
put 92300 461500
put 92301 461505
put 92302 461510
put 92303 461515
put 92304 461520
put 92305 461525
put 92306 461530
put 92307 461535
put 92308 461540
put 92309 461545
put 92310 461550
put 92311 461555
put 92312 461560
put 92313 461565
put 92314 461570
put 92315 461575
put 92316 461580
put 92317 461585
put 92318 461590
put 92319 461595
put 92320 461600
put 92321 461605
put 92322 461610
put 92323 461615
put 92324 461620
put 92325 461625
put 92326 461630
put 92327 461635
put 92328 461640
put 92329 461645
put 92330 461650
put 92331 461655
put 92332 461660
put 92333 461665
put 92334 461670
put 92335 461675
put 92336 461680
put 92337 461685
put 92338 461690
put 92339 461695
put 92340 461700
put 92341 461705
put 92342 461710
put 92343 461715
put 92344 461720
put 92345 461725
put 92346 461730
put 92347 461735
put 92348 461740
put 92349 461745
put 92350 461750
put 92351 461755
put 92352 461760
put 92353 461765
put 92354 461770
put 92355 461775
put 92356 461780
put 92357 461785
put 92358 461790
put 92359 461795
put 92360 461800
put 92361 461805
put 92362 461810
put 92363 461815
put 92364 461820
put 92365 461825
put 92366 461830
put 92367 461835
put 92368 461840
put 92369 461845
put 92370 461850
put 92371 461855
put 92372 461860
put 92373 461865
put 92374 461870
put 92375 461875
put 92376 461880
put 92377 461885
put 92378 461890
put 92379 461895
put 92380 461900
put 92381 461905
put 92382 461910
put 92383 461915
put 92384 461920
put 92385 461925
put 92386 461930
put 92387 461935
put 92388 461940
put 92389 461945
put 92390 461950
put 92391 461955
put 92392 461960
put 92393 461965
put 92394 461970
put 92395 461975
put 92396 461980
put 92397 461985
put 92398 461990
put 92399 461995
put 92400 462000
put 92401 462005
put 92402 462010
put 92403 462015
put 92404 462020
put 92405 462025
put 92406 462030
put 92407 462035
put 92408 462040
put 92409 462045
put 92410 462050
put 92411 462055
put 92412 462060
put 92413 462065
put 92414 462070
put 92415 462075
put 92416 462080
put 92417 462085
put 92418 462090
put 92419 462095
put 92420 462100
put 92421 462105
put 92422 462110
put 92423 462115
put 92424 462120
put 92425 462125
put 92426 462130
put 92427 462135
put 92428 462140
put 92429 462145
put 92430 462150
put 92431 462155
put 92432 462160
put 92433 462165
put 92434 462170
put 92435 462175
put 92436 462180
put 92437 462185
put 92438 462190
put 92439 462195
put 92440 462200
put 92441 462205
put 92442 462210
put 92443 462215
put 92444 462220
put 92445 462225
put 92446 462230
put 92447 462235
put 92448 462240
put 92449 462245
put 92450 462250
put 92451 462255
put 92452 462260
put 92453 462265
put 92454 462270
put 92455 462275
put 92456 462280
put 92457 462285
put 92458 462290
put 92459 462295
put 92460 462300
put 92461 462305
put 92462 462310
put 92463 462315
put 92464 462320
put 92465 462325
put 92466 462330
put 92467 462335
put 92468 462340
put 92469 462345
put 92470 462350
put 92471 462355
put 92472 462360
put 92473 462365
put 92474 462370
put 92475 462375
put 92476 462380
put 92477 462385
put 92478 462390
put 92479 462395
put 92480 462400
put 92481 462405
put 92482 462410
put 92483 462415
put 92484 462420
put 92485 462425
put 92486 462430
put 92487 462435
put 92488 462440
put 92489 462445
put 92490 462450
put 92491 462455
put 92492 462460
put 92493 462465
put 92494 462470
put 92495 462475
put 92496 462480
put 92497 462485
put 92498 462490
put 92499 462495
put 92500 462500
put 92501 462505
put 92502 462510
put 92503 462515
put 92504 462520
put 92505 462525
put 92506 462530
put 92507 462535
put 92508 462540
put 92509 462545
put 92510 462550
put 92511 462555
put 92512 462560
put 92513 462565
put 92514 462570
put 92515 462575
put 92516 462580
put 92517 462585
put 92518 462590
put 92519 462595
put 92520 462600
put 92521 462605
put 92522 462610
put 92523 462615
put 92524 462620
put 92525 462625
put 92526 462630
put 92527 462635
put 92528 462640
put 92529 462645
put 92530 462650
put 92531 462655
put 92532 462660
put 92533 462665
put 92534 462670
put 92535 462675
put 92536 462680
put 92537 462685
put 92538 462690
put 92539 462695
put 92540 462700
put 92541 462705
put 92542 462710
put 92543 462715
put 92544 462720
put 92545 462725
put 92546 462730
put 92547 462735
put 92548 462740
put 92549 462745
put 92550 462750
put 92551 462755
put 92552 462760
put 92553 462765
put 92554 462770
put 92555 462775
put 92556 462780
put 92557 462785
put 92558 462790
put 92559 462795
put 92560 462800
put 92561 462805
put 92562 462810
put 92563 462815
put 92564 462820
put 92565 462825
